lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,137.89704895,1.3517899556e+12,seeked,False,1,FW,111.241322998,137.89704895,2.329,26.6557259521,734.022,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,151.950256348,1.35178996056e+12,seeked,False,1,FW,142.85204895,151.950256348,4.955,9.09820739746,738.977,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,433.675598145,1.35179024237e+12,pause,True,1,NA,NA,NA,281.811,NA,1020.788,DEFAULT,0,4.736
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,434.287353516,1.3517902471e+12,play,False,1,NA,NA,NA,4.736,NA,1025.524,NA,0,NA
111,6,5,683,1.35178922158e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,683.336975098,1.35179049625e+12,pause,True,1,NA,NA,NA,249.145,NA,1274.669,PLAYEND,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,0,1.35204772621e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.018,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,148.779983521,1.3520478872e+12,seeked,False,1,BW,160.988,148.779983521,160.988,-12.2080164795,161.006,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,131.928665161,1.35204788929e+12,seeked,False,1,BW,150.866983521,131.928665161,2.087,-18.9383183594,163.093,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,172.414230347,1.35204794437e+12,seeked,False,1,BW,187.010665161,172.414230347,55.082,-14.5964348145,218.175,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,161.016159058,1.35204795104e+12,seeked,False,1,BW,179.091230347,161.016159058,6.677,-18.0750712891,224.852,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,179.547134399,1.35204800313e+12,seeked,False,1,BW,213.101159058,179.547134399,52.085,-33.5540246582,276.937,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,154.884109497,1.3520480219e+12,seeked,False,1,BW,198.317134399,154.884109497,18.77,-43.4330249023,295.707,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,217.38269043,1.35204804454e+12,seeked,False,1,FW,177.520109497,217.38269043,22.636,39.8625809326,318.343,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,211.989547729,1.3520480466e+12,seeked,False,1,BW,219.44869043,211.989547729,2.066,-7.4591427002,320.409,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,433.681304932,1.3520482683e+12,pause,True,1,NA,NA,NA,221.702,NA,542.111,DEFAULT,0,80.262
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,400.166656494,1.35204834846e+12,seeked,True,1,BW,433.681304932,400.166656494,80.16,-33.5146484375,622.271,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,400.166656494,1.35204834857e+12,play,False,1,NA,NA,NA,0.102,NA,622.373,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,380.818328857,1.35204835372e+12,seeked,False,1,BW,405.315656494,380.818328857,5.149,-24.4973276367,627.522,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,407.261138916,1.35204835549e+12,seeked,False,1,FW,382.594328857,407.261138916,1.776,24.6668100586,629.298,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,415.133544922,1.35204835702e+12,seeked,False,1,FW,408.785138916,415.133544922,1.524,6.34840600586,630.822,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,365.041503906,1.35204835834e+12,seeked,False,1,BW,416.460544922,365.041503906,1.327,-51.4190410156,632.149,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,337.828460693,1.35204836379e+12,seeked,False,1,BW,370.491503906,337.828460693,5.45,-32.6630432129,637.599,NA,0,NA
